Address;City;Postal Code;Country;Latitude;Longitude;Operator;Access Type;Connector Standard;Amperage;Voltage;Power Type;Max Power
Paradijsstraatje 3A;Weert;6001 CZ;NL;51.25217;5.706921;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
De Kolk 31;Swalmen;6071 PZ;NL;51.235449;6.053792;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
De Kolk 31;Swalmen;6071 PZ;NL;51.235449;6.053792;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Stadhouderslaan 220;Stein;6171 KK;NL;50.968275;5.778128;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Stadhouderslaan 220;Stein;6171 KK;NL;50.968275;5.778128;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
De Valkenberg 8;Valkenburg;6301 PM;NL;50.873247;5.820303;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
De Valkenberg 8;Valkenburg;6301 PM;NL;50.873247;5.820303;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwstraat 58;Horst;5961 HE;NL;51.448013;6.049949;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwstraat 58;Horst;5961 HE;NL;51.448013;6.049949;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Klaproosstraat 88;Weert;6002 TV;NL;51.263977;5.680023;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Klaproosstraat 88;Weert;6002 TV;NL;51.263977;5.680023;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
St. Martinusstraat 10;Kerkrade;6466 LN;NL;50.855529;6.022852;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
St. Martinusstraat 10;Kerkrade;6466 LN;NL;50.855529;6.022852;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Horsterweg 34;Sevenum;5975 NB;NL;51.421457;6.035416;Easycharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Horsterweg 34;Sevenum;5975 NB;NL;51.421457;6.035416;Easycharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Torenstraat 2;Cadier en Keer;6267 ES;NL;50.827638;5.766787;EVnetNL;Public;IEC 62196 Type 2 Mennekes;20;230;ac_3_phase;13800
Torenstraat 2;Cadier en Keer;6267 ES;NL;50.827638;5.766787;EVnetNL;Public;IEC 62196 Type 2 Mennekes;20;230;ac_3_phase;13800
Magnesiumstraat 31;Nederweert;6031 RV;NL;51.273211;5.746636;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Nedinscoplein 40;Venlo;5912 AC;NL;51.366366;6.163125;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nedinscoplein 40;Venlo;5912 AC;NL;51.366366;6.163125;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schuttersplein 11;Geleen;6166 EC;NL;50.972917;5.839459;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schuttersplein 11;Geleen;6166 EC;NL;50.972917;5.839459;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
1 Greswarenstraat;Reuver;5953 NW;NL;51.28375;6.08128;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_1_phase;3680
1 Greswarenstraat;Reuver;5953 NW;NL;51.28375;6.08128;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_1_phase;3680
Trichterweg 3;Cadier en Keer;6267 NJ;NL;50.829737;5.758174;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Trichterweg 3;Cadier en Keer;6267 NJ;NL;50.829737;5.758174;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Achter de Kazerne 12;Panningen;5981 HL;NL;51.329613;5.988481;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Saint Remystraat 28;Bunde;6241 JN;NL;50.895071;5.726133;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Saint Remystraat 28;Bunde;6241 JN;NL;50.895071;5.726133;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Waterstraat 9;Thorn;6017 AJ;NL;51.157717;5.845446;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperdijk 17;Sevenum;5975 PV;NL;51.408251;6.0654;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Jan Truijenstraat 21;Meijel;5768 CA;NL;51.343337;5.882527;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Jan Truijenstraat 21;Meijel;5768 CA;NL;51.343337;5.882527;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Henri Dunantstraat 1;Heerlen;6419 PB;NL;50.870978;5.974845;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Faunasingel 32;Roermond;6043 WR;NL;51.189204;6.023436;EVnetNL;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Faunasingel 32;Roermond;6043 WR;NL;51.189204;6.023436;EVnetNL;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schifferheidestraat 170;Kerkrade;6466 EN;NL;50.856893;6.031868;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schifferheidestraat 170;Kerkrade;6466 EN;NL;50.856893;6.031868;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Gaetano Martinolaan 105;Maastricht;6229 GS;NL;50.839118;5.712529;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Boterbloem 57;Venray;5803 CP;NL;51.532703;5.988248;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Boterbloem 57;Venray;5803 CP;NL;51.532703;5.988248;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Rijksweg zuid 182;Geleen;6161 BW;NL;50.961887;5.820377;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Rijksweg zuid 182;Geleen;6161 BW;NL;50.961887;5.820377;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Veenmos 18;Reuver;5953 MN;NL;51.278874;6.091057;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Veenmos 18;Reuver;5953 MN;NL;51.278874;6.091057;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Spekhouwerstraat 7;Voerendaal;6367 TV;NL;50.882931;5.925641;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Spekhouwerstraat 7;Voerendaal;6367 TV;NL;50.882931;5.925641;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Van Elmptstraat 13;Voerendaal;6367 VD;NL;50.877251;5.929764;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Van Elmptstraat 13;Voerendaal;6367 VD;NL;50.877251;5.929764;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Heistraat 35;Landgraaf;6372 XT;NL;50.87502;6.01632;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Heistraat 35;Landgraaf;6372 XT;NL;50.87502;6.01632;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Doctor Cuypersstraat 46A;Venlo;5912 KA;NL;51.364651;6.165596;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Doctor Cuypersstraat 46A;Venlo;5912 KA;NL;51.364651;6.165596;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Maagdenbergplein 15;Venlo;5915 CW;NL;51.359164;6.18004;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Maagdenbergplein 15;Venlo;5915 CW;NL;51.359164;6.18004;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Oeverwal 1A;Maastricht;6221 EN;NL;50.850522;5.697606;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Oeverwal 1A;Maastricht;6221 EN;NL;50.850522;5.697606;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Pastorij 6;Vijlen;6294 AC;NL;50.78886639;5.96427727;Alfen;Public;IEC 62196 Type 2 Mennekes;32;240;ac_3_phase;23040
Pastorij 6;Vijlen;6294 AC;NL;50.78886639;5.96427727;Alfen;Public;IEC 62196 Type 2 Mennekes;32;240;ac_3_phase;23040
Beemderlaan 5;Vaals;6291 GM;NL;50.773108;6.021052;Alfen;Public;IEC 62196 Type 2 Mennekes;32;240;ac_3_phase;23040
Beemderlaan 5;Vaals;6291 GM;NL;50.773108;6.021052;Alfen;Public;IEC 62196 Type 2 Mennekes;32;240;ac_3_phase;23040
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Dorperheideweg 12;Arcen;5944 NK;NL;51.48191;6.21346;EV Wise;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meierijstraat 13;Weert;6002 BA;NL;51.262337;5.685085;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Meierijstraat 13;Weert;6002 BA;NL;51.262337;5.685085;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wiejerdstraat 5;Pey;6102 BA;NL;51.095584;5.891221;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wiejerdstraat 5;Pey;6102 BA;NL;51.095584;5.891221;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Richterdael 36;Roermond;6045 DG;NL;51.18226;5.993662;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Richterdael 36;Roermond;6045 DG;NL;51.18226;5.993662;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwe Markt 52;Echt;6101 CV;NL;51.10283;5.873224;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwe Markt 52;Echt;6101 CV;NL;51.10283;5.873224;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwe Markt 52;Echt;6101 CV;NL;51.10283;5.873224;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Nieuwe Markt 52;Echt;6101 CV;NL;51.10283;5.873224;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Via Regia 117 B;Maastricht;6216 BS;NL;50.851295;5.667969;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Via Regia 117 B;Maastricht;6216 BS;NL;50.851295;5.667969;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
