buurtcode2021;buurtnaam2021;GM_2021;GM2021;GM_NAAM;WK_2021;WK2021;WK_NAAM
8650108;Bleijendijk;GM0865;865;Vught;WK086501;86501;Wijk 01 Vught-Zuid
8650109;Bergenshuizen;GM0865;865;Vught;WK086501;86501;Wijk 01 Vught-Zuid
8650110;Verspr huizen Schorvert en omgeving;GM0865;865;Vught;WK086501;86501;Wijk 01 Vught-Zuid
8650200;Cromvoirt;GM0865;865;Vught;WK086502;86502;Wijk 02 Cromvoirt
8650209;Verspreide huizen Cromvoirt;GM0865;865;Vught;WK086502;86502;Wijk 02 Cromvoirt
8650300;Helvoirt;GM0865;865;Vught;WK086503;86503;Wijk 03 Helvoirt
8650301;Distelberg;GM0865;865;Vught;WK086503;86503;Wijk 03 Helvoirt
8650307;Verspr huizen Helvoirtse Heide;GM0865;865;Vught;WK086503;86503;Wijk 03 Helvoirt
8650308;Verspr huizen Brokkenbroek en Laar;GM0865;865;Vught;WK086503;86503;Wijk 03 Helvoirt
8650309;Verspr huizen Gijzel Raam en Molenstr;GM0865;865;Vught;WK086503;86503;Wijk 03 Helvoirt
8660000;Waalre;GM0866;866;Waalre;WK086600;86600;Wijk 00 Waalre
8660001;Aalst;GM0866;866;Waalre;WK086600;86600;Wijk 00 Waalre
8660002;Voldijn;GM0866;866;Waalre;WK086600;86600;Wijk 00 Waalre
8660003;Ekenrooi;GM0866;866;Waalre;WK086600;86600;Wijk 00 Waalre
8660009;Verspreide huizen;GM0866;866;Waalre;WK086600;86600;Wijk 00 Waalre
8670000;Centrum;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670001;Besoijen;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670002;Baardwijk;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670003;Laageinde;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670004;Antoniusparochie;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670005;Bloemenoord;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670006;Zanddonk;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670007;Meerdijk;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670008;De Hoef;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670009;Industrieterrein Zanddonk;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670010;Industrieterrein Haven;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670011;Buitengebied Waalwijk Noord;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670012;Eikendonk;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670013;Recreatieoord;GM0867;867;Waalwijk;WK086700;86700;Wijk 00 Waalwijk
8670100;Sprang;GM0867;867;Waalwijk;WK086701;86701;Wijk 01 Sprang-Capelle
8670101;Vrijhoeve;GM0867;867;Waalwijk;WK086701;86701;Wijk 01 Sprang-Capelle
8670102;Capelle / Nieuwe Vaart;GM0867;867;Waalwijk;WK086701;86701;Wijk 01 Sprang-Capelle
8670103;Buitengebied Capelle;GM0867;867;Waalwijk;WK086701;86701;Wijk 01 Sprang-Capelle
8670104;Landgoed Driessen;GM0867;867;Waalwijk;WK086701;86701;Wijk 01 Sprang-Capelle
8670200;Waspik Beneden;GM0867;867;Waalwijk;WK086702;86702;Wijk 02 Waspik
8670201;Waspik Boven;GM0867;867;Waalwijk;WK086702;86702;Wijk 02 Waspik
8670202;Industrieterrein Waspik;GM0867;867;Waalwijk;WK086702;86702;Wijk 02 Waspik
8670203;Buitengebied Waspik;GM0867;867;Waalwijk;WK086702;86702;Wijk 02 Waspik
8730000;Hoogerheide;GM0873;873;Woensdrecht;WK087300;87300;Wijk 00 Hoogerheide en Woensdrecht
8730001;Woensdrecht;GM0873;873;Woensdrecht;WK087300;87300;Wijk 00 Hoogerheide en Woensdrecht
8730002;Hoogerheide-Noord;GM0873;873;Woensdrecht;WK087300;87300;Wijk 00 Hoogerheide en Woensdrecht
8730003;Industrieterrein De Kooy;GM0873;873;Woensdrecht;WK087300;87300;Wijk 00 Hoogerheide en Woensdrecht
8730008;Verspreide huizen Woensdrecht;GM0873;873;Woensdrecht;WK087300;87300;Wijk 00 Hoogerheide en Woensdrecht
8730009;Verspreide huizen Hoogerheide;GM0873;873;Woensdrecht;WK087300;87300;Wijk 00 Hoogerheide en Woensdrecht
8730100;Huijbergen;GM0873;873;Woensdrecht;WK087301;87301;Wijk 01 Huijbergen
8730101;Eiland;GM0873;873;Woensdrecht;WK087301;87301;Wijk 01 Huijbergen
8730108;Verspreide huizen ten zuiden van Huijbergen;GM0873;873;Woensdrecht;WK087301;87301;Wijk 01 Huijbergen
8730109;Verspreide huizen ten noorden van Huijbergen;GM0873;873;Woensdrecht;WK087301;87301;Wijk 01 Huijbergen
8730200;Ossendrecht;GM0873;873;Woensdrecht;WK087302;87302;Wijk 02 Ossendrecht
8730201;Calfven;GM0873;873;Woensdrecht;WK087302;87302;Wijk 02 Ossendrecht
8730208;Verspreide huizen ten westen van Ossendrecht;GM0873;873;Woensdrecht;WK087302;87302;Wijk 02 Ossendrecht
8730209;Verspreide huizen ten oosten van Ossendrecht;GM0873;873;Woensdrecht;WK087302;87302;Wijk 02 Ossendrecht
8730300;Putte;GM0873;873;Woensdrecht;WK087303;87303;Wijk 03 Putte
8730309;Verspreide huizen Putte;GM0873;873;Woensdrecht;WK087303;87303;Wijk 03 Putte
8790000;Zundert;GM0879;879;Zundert;WK087900;87900;Wijk 00 Zundert
8790009;Verspreide huizen Zundert;GM0879;879;Zundert;WK087900;87900;Wijk 00 Zundert
8790100;Klein-Zundert;GM0879;879;Zundert;WK087901;87901;Wijk 01 Klein - Zundert
8790109;Verspreide huizen Klein-Zundert;GM0879;879;Zundert;WK087901;87901;Wijk 01 Klein - Zundert
8790200;Wernhout;GM0879;879;Zundert;WK087902;87902;Wijk 02 Wernhout
8790209;Verspreide huizen Wernhout;GM0879;879;Zundert;WK087902;87902;Wijk 02 Wernhout
8790300;Achtmaal;GM0879;879;Zundert;WK087903;87903;Wijk 03 Achtmaal
8790309;Verspreide huizen Achtmaal;GM0879;879;Zundert;WK087903;87903;Wijk 03 Achtmaal
8790400;Rijsbergen;GM0879;879;Zundert;WK087904;87904;Wijk 04 Rijsbergen
8790408;Verspreide huizen in het Oosten;GM0879;879;Zundert;WK087904;87904;Wijk 04 Rijsbergen
8790409;Verspreide huizen in het Westen;GM0879;879;Zundert;WK087904;87904;Wijk 04 Rijsbergen
8800000;Oosteinde;GM0880;880;Wormerland;WK088000;88000;Wijk 00 Wormer
8800001;Westeinde;GM0880;880;Wormerland;WK088000;88000;Wijk 00 Wormer
8800002;Oost-Knollendam;GM0880;880;Wormerland;WK088000;88000;Wijk 00 Wormer
8800003;Molenbuurt;GM0880;880;Wormerland;WK088000;88000;Wijk 00 Wormer
8800004;Plaszoom;GM0880;880;Wormerland;WK088000;88000;Wijk 00 Wormer
8800005;Middentil;GM0880;880;Wormerland;WK088000;88000;Wijk 00 Wormer
8800009;Verspreide huizen in de polder Engewormer;GM0880;880;Wormerland;WK088000;88000;Wijk 00 Wormer
8800100;Neck (gedeeltelijk);GM0880;880;Wormerland;WK088001;88001;Wijk 01 Wijdewormer
8800108;Verspreide huizen ten zuiden van De Middentocht;GM0880;880;Wormerland;WK088001;88001;Wijk 01 Wijdewormer
8800109;Verspreide huizen ten noorden van De Middentocht;GM0880;880;Wormerland;WK088001;88001;Wijk 01 Wijdewormer
8800200;Jisp;GM0880;880;Wormerland;WK088002;88002;Wijk 02 Jisp
8800201;Uitbreiding-Jisp;GM0880;880;Wormerland;WK088002;88002;Wijk 02 Jisp
8800208;Spijkerboor;GM0880;880;Wormerland;WK088002;88002;Wijk 02 Jisp
8800209;Verspreide huizen Kanaal- en Oudelandsdijk;GM0880;880;Wormerland;WK088002;88002;Wijk 02 Jisp
8820001;Kakert;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820002;Lichtenberg;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820003;De Dormig;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820004;De Streep;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820005;Klinkerkwartier;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820006;Achter de Haesen;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820007;Leenhof;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820008;Schaesberg Centrum;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820009;Achter den Winkel;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820010;Mijnbuurt;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820011;Eiske;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820012;Heistraat;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820020;Gravenrode;GM0882;882;Landgraaf;WK088200;88200;Wijk 00 Schaesberg
8820101;Nieuwenhagerheide;GM0882;882;Landgraaf;WK088201;88201;Wijk 01 Nieuwenhagen
8820102;Oud Nieuwenhagen;GM0882;882;Landgraaf;WK088201;88201;Wijk 01 Nieuwenhagen
8820103;Hoefveld;GM0882;882;Landgraaf;WK088201;88201;Wijk 01 Nieuwenhagen
8820104;Op de Kamp;GM0882;882;Landgraaf;WK088201;88201;Wijk 01 Nieuwenhagen
8820105;Exdel;GM0882;882;Landgraaf;WK088201;88201;Wijk 01 Nieuwenhagen
8820120;Buitengebied Brunssumerheide (2);GM0882;882;Landgraaf;WK088201;88201;Wijk 01 Nieuwenhagen
8820201;Abdissenbosch;GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8820202;Parkheide;GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8820203;Namiddagsche Driessen;GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8820204;Lauradorp;GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8820205;Waubach;GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8820206;Groenstraat;GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8820207;Rimburg;GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8820220;Brunssumerheide (1);GM0882;882;Landgraaf;WK088202;88202;Wijk 02 Ubach over Worms
8880000;Beek;GM0888;888;Beek;WK088800;88800;Wijk 00 Beek - Spaubeek
8880001;Neerbeek;GM0888;888;Beek;WK088800;88800;Wijk 00 Beek - Spaubeek
8880002;Spaubeek;GM0888;888;Beek;WK088800;88800;Wijk 00 Beek - Spaubeek
8880100;Geverik;GM0888;888;Beek;WK088801;88801;Wijk 01 Beek-Zuid
8880101;Grootgenhout;GM0888;888;Beek;WK088801;88801;Wijk 01 Beek-Zuid
8880102;Kleingenhout;GM0888;888;Beek;WK088801;88801;Wijk 01 Beek-Zuid
8880103;Kelmond;GM0888;888;Beek;WK088801;88801;Wijk 01 Beek-Zuid
8880109;Verspreide huizen Vliegbasis Zuid-Limburg;GM0888;888;Beek;WK088801;88801;Wijk 01 Beek-Zuid
8890000;Reuver;GM0889;889;Beesel;WK088900;88900;Wijk 00 Reuver
8890001;Offenbeek;GM0889;889;Beesel;WK088900;88900;Wijk 00 Reuver
8890008;Verspreide huizen ten oosten en zuiden van de spoorlijn;GM0889;889;Beesel;WK088900;88900;Wijk 00 Reuver
8890009;Overige verspreide huizen;GM0889;889;Beesel;WK088900;88900;Wijk 00 Reuver
8890100;Beesel;GM0889;889;Beesel;WK088901;88901;Wijk 01 Beesel
8890101;Bussereind;GM0889;889;Beesel;WK088901;88901;Wijk 01 Beesel
8890102;Rijkel;GM0889;889;Beesel;WK088901;88901;Wijk 01 Beesel
8890109;Verspreide huizen;GM0889;889;Beesel;WK088901;88901;Wijk 01 Beesel
8930110;Aijen Kern;GM0893;893;Bergen (L.);WK089301;89301;Aijen
8930111;Aijen Buitengebied;GM0893;893;Bergen (L.);WK089301;89301;Aijen
8930220;Oud-Bergen Kern;GM0893;893;Bergen (L.);WK089302;89302;Oud-Bergen
8930221;Oud-Bergen Buitengebied;GM0893;893;Bergen (L.);WK089302;89302;Oud-Bergen
8930330;Nieuw-Bergen Kern;GM0893;893;Bergen (L.);WK089303;89303;Nieuw-Bergen
8930331;Nieuw-Bergen Buitengebied;GM0893;893;Bergen (L.);WK089303;89303;Nieuw-Bergen
8930332;Nieuw-Bergen De Flammert;GM0893;893;Bergen (L.);WK089303;89303;Nieuw-Bergen
8930440;Afferden Kern;GM0893;893;Bergen (L.);WK089304;89304;Afferden
8930441;Afferden Buitengebied;GM0893;893;Bergen (L.);WK089304;89304;Afferden
8930550;Siebengewald Kern;GM0893;893;Bergen (L.);WK089305;89305;Siebengewald
8930551;Siebengewald Buitengebied;GM0893;893;Bergen (L.);WK089305;89305;Siebengewald
8930660;Well-Oost;GM0893;893;Bergen (L.);WK089306;89306;Well
8930661;Well-West;GM0893;893;Bergen (L.);WK089306;89306;Well
8930662;Well Buitengebied;GM0893;893;Bergen (L.);WK089306;89306;Well
8930770;Wellerlooi Kern;GM0893;893;Bergen (L.);WK089307;89307;Wellerlooi
8930771;Wellerlooi Buitengebied;GM0893;893;Bergen (L.);WK089307;89307;Wellerlooi
8990124;Klingelsberg;GM0899;899;Brunssum;WK089901;89901;Wijk 01 Brunssum-West
8990126;Op de Vos;GM0899;899;Brunssum;WK089901;89901;Wijk 01 Brunssum-West
8990134;Treebeek-Zuid;GM0899;899;Brunssum;WK089901;89901;Wijk 01 Brunssum-West
8990135;Emma;GM0899;899;Brunssum;WK089901;89901;Wijk 01 Brunssum-West
8990136;Amstenraderveld;GM0899;899;Brunssum;WK089901;89901;Wijk 01 Brunssum-West
8990144;Treebeek-Noord;GM0899;899;Brunssum;WK089901;89901;Wijk 01 Brunssum-West
8990201;Houserveld;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990202;Klingbemden;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990203;Rozengaard;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990204;De Kling;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990205;Op den Haan;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990207;Lemmender;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990208;De Streek;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990209;Het Heufken;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990225;Bexdelle;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990242;Merkelbeekerdal;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990243;Buitengebied;GM0899;899;Brunssum;WK089902;89902;Wijk 02 Brunssum-Noord
8990314;Rode Beek;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990315;Op gen Hoes;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990316;Oeloven;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990317;De Eggen;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990318;Schuttersveld;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990332;De Kattekoelen;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990333;Bouwberg;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990337;Ora et Labora;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990339;Hendrik en omgeving;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990340;De Heide;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990345;Kleikoelen;GM0899;899;Brunssum;WK089903;89903;Wijk 03 Brunssum-Oost
8990428;Vondelstraat;GM0899;899;Brunssum;WK089904;89904;Wijk 04 Brunssum-Zuid
8990429;Langenberg;GM0899;899;Brunssum;WK089904;89904;Wijk 04 Brunssum-Zuid
8990430;De Struiken;GM0899;899;Brunssum;WK089904;89904;Wijk 04 Brunssum-Zuid
8990431;Douvenberg;GM0899;899;Brunssum;WK089904;89904;Wijk 04 Brunssum-Zuid
8990438;Brandenberg;GM0899;899;Brunssum;WK089904;89904;Wijk 04 Brunssum-Zuid
8990441;Brunssumer Heide;GM0899;899;Brunssum;WK089904;89904;Wijk 04 Brunssum-Zuid
8990506;Hofpoel;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990510;Op de Vaard;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990511;Koutenveld;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990512;Centrum;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990513;Kerkeveld;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990519;Kruisberg;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990520;Achter de Put;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990521;Haansberg;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990522;Vijverpark;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990523;Rumpener Beemden;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
8990527;De Hemelder;GM0899;899;Brunssum;WK089905;89905;Wijk 05 Brunssum-Centrum
9070000;Milsbeek;GM0907;907;Gennep;WK090700;90700;Wijk 00 Milsbeek
9070001;Sprokkelveld;GM0907;907;Gennep;WK090700;90700;Wijk 00 Milsbeek
9070009;Bloemenstraat-Zwarteweg;GM0907;907;Gennep;WK090700;90700;Wijk 00 Milsbeek
9070100;Ottersum;GM0907;907;Gennep;WK090701;90701;Wijk 01 Ottersum
9070108;Aaldonk-Violenberg;GM0907;907;Gennep;WK090701;90701;Wijk 01 Ottersum
9070109;Looierheide;GM0907;907;Gennep;WK090701;90701;Wijk 01 Ottersum
9070200;Ven-Zelderheide;GM0907;907;Gennep;WK090702;90702;Wijk 02 Ven-Zelderheide
9070209;Langehorst-Zelder;GM0907;907;Gennep;WK090702;90702;Wijk 02 Ven-Zelderheide
9070300;Oude Stadskern;GM0907;907;Gennep;WK090703;90703;Wijk 03 Gennep
9070301;Noord;GM0907;907;Gennep;WK090703;90703;Wijk 03 Gennep
9070302;Midden;GM0907;907;Gennep;WK090703;90703;Wijk 03 Gennep
9070303;Zuid;GM0907;907;Gennep;WK090703;90703;Wijk 03 Gennep
9070309;Panoven-Maaskemp;GM0907;907;Gennep;WK090703;90703;Wijk 03 Gennep
9070400;Heijen;GM0907;907;Gennep;WK090704;90704;Wijk 04 Heijen
9070408;Heijensebos;GM0907;907;Gennep;WK090704;90704;Wijk 04 Heijen
9070409;Diekendaal-Nieuwerf;GM0907;907;Gennep;WK090704;90704;Wijk 04 Heijen
9171000;Maria Gewanden;GM0917;917;Heerlen;WK091710;91710;Wijk 10 Maria Gewanden en Terschuren
9171001;Terschuren;GM0917;917;Heerlen;WK091710;91710;Wijk 10 Maria Gewanden en Terschuren
9171100;Mariarade-Noord;GM0917;917;Heerlen;WK091711;91711;Wijk 11 Mariarade
9171101;Mariarade-Zuid;GM0917;917;Heerlen;WK091711;91711;Wijk 11 Mariarade
9171200;Hoensbroek-Centrum;GM0917;917;Heerlen;WK091712;91712;Wijk 12 Hoensbroek-De Dem
9171201;De Dem en omgeving;GM0917;917;Heerlen;WK091712;91712;Wijk 12 Hoensbroek-De Dem
9171300;Nieuw Lotbroek-Noord;GM0917;917;Heerlen;WK091713;91713;Wijk 13 Nieuw Lotbroek
9171301;Nieuw Lotbroek-Zuid;GM0917;917;Heerlen;WK091713;91713;Wijk 13 Nieuw Lotbroek
9171400;De Koumen;GM0917;917;Heerlen;WK091714;91714;Wijk 14 De Koumen
9172000;Weggebekker;GM0917;917;Heerlen;WK091720;91720;Wijk 20 Vrieheide-De Stack
9172001;Uterweg;GM0917;917;Heerlen;WK091720;91720;Wijk 20 Vrieheide-De Stack
9172002;Nieuw-Einde;GM0917;917;Heerlen;WK091720;91720;Wijk 20 Vrieheide-De Stack
9172003;Versiliënbosch;GM0917;917;Heerlen;WK091720;91720;Wijk 20 Vrieheide-De Stack
9172004;Vrieheide;GM0917;917;Heerlen;WK091720;91720;Wijk 20 Vrieheide-De Stack
9172100;Passart;GM0917;917;Heerlen;WK091721;91721;Wijk 21 Heerlerheide-Passart
9172101;Heerlerheide Kom;GM0917;917;Heerlen;WK091721;91721;Wijk 21 Heerlerheide-Passart
9172200;Heksenberg;GM0917;917;Heerlen;WK091722;91722;Wijk 22 Heksenberg
9172201;Pronsebroek;GM0917;917;Heerlen;WK091722;91722;Wijk 22 Heksenberg
9172300;Verspreide huizen;GM0917;917;Heerlen;WK091723;91723;Wijk 23 De Hei
9172400;Groot Rennemig;GM0917;917;Heerlen;WK091724;91724;Wijk 24 Rennemig-Beersdal
9172401;Beersdal;GM0917;917;Heerlen;WK091724;91724;Wijk 24 Rennemig-Beersdal
9172402;Schelsberg;GM0917;917;Heerlen;WK091724;91724;Wijk 24 Rennemig-Beersdal
9173000;Husken;GM0917;917;Heerlen;WK091730;91730;Wijk 30 Zeswegen-Nieuw Husken
9173001;Zeswegen;GM0917;917;Heerlen;WK091730;91730;Wijk 30 Zeswegen-Nieuw Husken
9173002;In de Cramer;GM0917;917;Heerlen;WK091730;91730;Wijk 30 Zeswegen-Nieuw Husken
9173100;Musschemig;GM0917;917;Heerlen;WK091731;91731;Wijk 31 Schandelen-Grasbroek
9173101;Grasbroek;GM0917;917;Heerlen;WK091731;91731;Wijk 31 Schandelen-Grasbroek
9173102;Schandelen;GM0917;917;Heerlen;WK091731;91731;Wijk 31 Schandelen-Grasbroek
9173103;Hoppersgraaf;GM0917;917;Heerlen;WK091731;91731;Wijk 31 Schandelen-Grasbroek
9173200;Palemig;GM0917;917;Heerlen;WK091732;91732;Wijk 32 Meezenbroek-Schaesbergerveld
9173201;Burettestraat en omgeving;GM0917;917;Heerlen;WK091732;91732;Wijk 32 Meezenbroek-Schaesbergerveld
9173202;Meezenbroek;GM0917;917;Heerlen;WK091732;91732;Wijk 32 Meezenbroek-Schaesbergerveld
9173203;Schaesbergerveld;GM0917;917;Heerlen;WK091732;91732;Wijk 32 Meezenbroek-Schaesbergerveld
9173300;Heerlen-Centrum;GM0917;917;Heerlen;WK091733;91733;Wijk 33 Heerlen-Centrum
9173301;Op de Nobel;GM0917;917;Heerlen;WK091733;91733;Wijk 33 Heerlen-Centrum
9173302;'t Loon;GM0917;917;Heerlen;WK091733;91733;Wijk 33 Heerlen-Centrum
9173303;Lindeveld;GM0917;917;Heerlen;WK091733;91733;Wijk 33 Heerlen-Centrum
9173400;Eikenderveld;GM0917;917;Heerlen;WK091734;91734;Wijk 34 Eikenderveld
9173500;Ten Esschen;GM0917;917;Heerlen;WK091735;91735;Wijk 35 Woonboulevard-Ten Esschen
9173600;Terworm;GM0917;917;Heerlen;WK091736;91736;Wijk 36 Welten-Benzenrade
9173601;Welten-Dorp;GM0917;917;Heerlen;WK091736;91736;Wijk 36 Welten-Benzenrade
9173602;Ziekenhuis;GM0917;917;Heerlen;WK091736;91736;Wijk 36 Welten-Benzenrade
9173603;Benzenrade;GM0917;917;Heerlen;WK091736;91736;Wijk 36 Welten-Benzenrade
9173700;Bekkerveld;GM0917;917;Heerlen;WK091737;91737;Wijk 37 Bekkerveld
9173701;Aarveld;GM0917;917;Heerlen;WK091737;91737;Wijk 37 Bekkerveld
9173800;Caumerveld;GM0917;917;Heerlen;WK091738;91738;Wijk 38 Caumerveld-Douve Weien
9173801;Douve Weien;GM0917;917;Heerlen;WK091738;91738;Wijk 38 Caumerveld-Douve Weien
9173900;Molenbergpark;GM0917;917;Heerlen;WK091739;91739;Wijk 39 Molenberg
9173901;Dr. Nolensplein en omgeving;GM0917;917;Heerlen;WK091739;91739;Wijk 39 Molenberg
9173902;Dr. Schaepmanplein en omgeving;GM0917;917;Heerlen;WK091739;91739;Wijk 39 Molenberg
9173903;Schiffelerveld;GM0917;917;Heerlen;WK091739;91739;Wijk 39 Molenberg
9174000;Heerlerbaan-Oost;GM0917;917;Heerlen;WK091740;91740;Wijk 40 Heerlerbaan-Centrum
9174100;Egstraat en omgeving;GM0917;917;Heerlen;WK091741;91741;Wijk 41 Heerlerbaan-Schil
9174101;Giezenveld;GM0917;917;Heerlen;WK091741;91741;Wijk 41 Heerlerbaan-Schil
9174102;Heerlerbaan-West;GM0917;917;Heerlen;WK091741;91741;Wijk 41 Heerlerbaan-Schil
9174103;Imstenrade;GM0917;917;Heerlen;WK091741;91741;Wijk 41 Heerlerbaan-Schil
9174200;Beitel;GM0917;917;Heerlen;WK091742;91742;Wijk 42 De Beitel
9280000;Spekholzerheide;GM0928;928;Kerkrade;WK092800;92800;Wijk 00 Kerkrade-West
9280001;Heilust;GM0928;928;Kerkrade;WK092800;92800;Wijk 00 Kerkrade-West
9280002;Terwinselen;GM0928;928;Kerkrade;WK092800;92800;Wijk 00 Kerkrade-West
9280003;Kaalheide;GM0928;928;Kerkrade;WK092800;92800;Wijk 00 Kerkrade-West
9280004;Gracht;GM0928;928;Kerkrade;WK092800;92800;Wijk 00 Kerkrade-West
9280009;Verspreide huizen Dentgenbach;GM0928;928;Kerkrade;WK092800;92800;Wijk 00 Kerkrade-West
9280100;Kerkrade-Centrum;GM0928;928;Kerkrade;WK092801;92801;Wijk 01 Kerkrade-Oost
9280101;Erenstein;GM0928;928;Kerkrade;WK092801;92801;Wijk 01 Kerkrade-Oost
9280102;Rolduckerveld;GM0928;928;Kerkrade;WK092801;92801;Wijk 01 Kerkrade-Oost
9280103;Holz;GM0928;928;Kerkrade;WK092801;92801;Wijk 01 Kerkrade-Oost
9280104;Nulland;GM0928;928;Kerkrade;WK092801;92801;Wijk 01 Kerkrade-Oost
9280105;Bleijerheide;GM0928;928;Kerkrade;WK092801;92801;Wijk 01 Kerkrade-Oost
9280200;Eygelshoven-Kom;GM0928;928;Kerkrade;WK092802;92802;Wijk 02 Kerkrade-Noord
9280201;Hopel;GM0928;928;Kerkrade;WK092802;92802;Wijk 02 Kerkrade-Noord
9280202;Waubacherveld;GM0928;928;Kerkrade;WK092802;92802;Wijk 02 Kerkrade-Noord
9280203;Vink;GM0928;928;Kerkrade;WK092802;92802;Wijk 02 Kerkrade-Noord
9280204;Chevremont;GM0928;928;Kerkrade;WK092802;92802;Wijk 02 Kerkrade-Noord
9280205;Haanrade;GM0928;928;Kerkrade;WK092802;92802;Wijk 02 Kerkrade-Noord
9350000;Binnenstad;GM0935;935;Maastricht;WK093500;93500;Wijk 00 Centrum
9350001;Jekerkwartier;GM0935;935;Maastricht;WK093500;93500;Wijk 00 Centrum
9350002;Kommelkwartier;GM0935;935;Maastricht;WK093500;93500;Wijk 00 Centrum
9350003;Statenkwartier;GM0935;935;Maastricht;WK093500;93500;Wijk 00 Centrum
