Postcode-4,Year,Total,Supermarket,Convenience stores,Cafe,Cafeteria,Hotel,Restaurant,Railway station,Amusement park,Cinema,Museums,Art exhibitions,Library,Swimming pool,General practioner,Hospital including clinic
8807,2020,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8808,2020,370,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8809,2020,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8811,2020,450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,2020,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8813,2020,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,2020,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,2020,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,2020,555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8822,2020,1030,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8823,2020,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,2020,1020,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8832,2020,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,2020,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8834,2020,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8835,2020,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8841,2020,120,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8842,2020,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,2020,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,2020,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845,2020,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8851,2020,1375,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8852,2020,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8853,2020,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,2020,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,2020,1695,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
8856,2020,135,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8857,2020,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8861,2020,6450,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
8862,2020,8200,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
8871,2020,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8872,2020,590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8881,2020,2570,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
8882,2020,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8883,2020,15,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8884,2020,120,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8885,2020,40,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8891,2020,1030,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8892,2020,20,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8893,2020,90,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
8894,2020,230,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
8895,2020,150,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
8896,2020,470,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
8897,2020,140,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8899,2020,1155,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
8911,2020,5950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8912,2020,125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8913,2020,3915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8914,2020,490,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
8915,2020,5160,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
8916,2020,3215,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
8917,2020,3340,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
8918,2020,6130,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
8919,2020,805,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
8921,2020,8975,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
8922,2020,3315,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
8923,2020,3475,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
8924,2020,3650,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
8925,2020,5295,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
8926,2020,5180,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
8927,2020,835,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
8931,2020,3725,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
8932,2020,7025,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8933,2020,4090,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8934,2020,2180,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
8935,2020,6750,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
8936,2020,765,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
8937,2020,905,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
8938,2020,105,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8939,2020,5670,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8941,2020,2415,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9001,2020,5760,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
9003,2020,900,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9004,2020,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,2020,1795,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9006,2020,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,2020,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,2020,1095,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9009,2020,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011,2020,1340,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9012,2020,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013,2020,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9014,2020,350,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9021,2020,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9022,2020,1155,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
9023,2020,315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9024,2020,555,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9025,2020,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9026,2020,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9027,2020,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,2020,395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,2020,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9033,2020,1055,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
9034,2020,1045,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
9035,2020,3240,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
9036,2020,2630,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9037,2020,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,2020,375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9041,2020,2550,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
9043,2020,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9044,2020,795,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9045,2020,925,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9047,2020,1730,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
9051,2020,7660,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0
9053,2020,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9054,2020,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,2020,955,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9056,2020,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9057,2020,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9061,2020,2315,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9062,2020,1870,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
9063,2020,730,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9064,2020,635,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9067,2020,190,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9071,2020,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9072,2020,330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9073,2020,1400,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9074,2020,2665,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
9075,2020,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9076,2020,4890,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
9077,2020,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9078,2020,955,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9079,2020,1725,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
9081,2020,410,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9082,2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9083,2020,205,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9084,2020,3275,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9085,2020,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9086,2020,240,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9087,2020,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9088,2020,1140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9089,2020,575,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9091,2020,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9101,2020,8965,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
9102,2020,1070,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
9103,2020,2630,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
9104,2020,5615,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9105,2020,1125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9106,2020,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,2020,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,2020,1190,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9109,2020,265,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9111,2020,505,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
9112,2020,655,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
9113,2020,980,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9114,2020,935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9121,2020,120,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9122,2020,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,2020,910,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9124,2020,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9125,2020,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9131,2020,855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9132,2020,565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9133,2020,1145,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
9134,2020,370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9135,2020,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9136,2020,225,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9137,2020,945,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9138,2020,360,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9141,2020,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9142,2020,220,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9143,2020,365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9144,2020,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,2020,1250,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9146,2020,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9147,2020,395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9148,2020,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,2020,1585,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
9152,2020,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9153,2020,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154,2020,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9155,2020,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,2020,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9161,2020,1275,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
9162,2020,455,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
9163,2020,1235,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
9164,2020,750,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0
9166,2020,945,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
9171,2020,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9172,2020,1780,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
9173,2020,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,2020,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,2020,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,2020,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9177,2020,55,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
9178,2020,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,2020,8240,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
9202,2020,8180,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
9203,2020,9550,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
9204,2020,8380,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
9205,2020,4745,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9206,2020,70,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9207,2020,6315,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9211,2020,245,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9212,2020,1770,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9213,2020,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,2020,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,2020,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9216,2020,1675,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9217,2020,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9218,2020,1730,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9219,2020,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,2020,1365,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9222,2020,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,2020,915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9231,2020,6005,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
9233,2020,1195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9241,2020,2035,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
9243,2020,1875,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9244,2020,3590,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
9245,2020,1685,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9246,2020,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9247,2020,4815,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
9248,2020,835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9249,2020,1025,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9251,2020,9750,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
9254,2020,5035,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
9255,2020,1615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9256,2020,775,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9257,2020,2300,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9258,2020,925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9261,2020,1600,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9262,2020,1365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9263,2020,1895,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
9264,2020,390,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
9265,2020,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9269,2020,3605,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
9271,2020,4975,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
9281,2020,4310,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
9283,2020,1265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9284,2020,1215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9285,2020,5710,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0
9286,2020,1095,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
9287,2020,1785,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
9288,2020,2425,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9289,2020,1725,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9291,2020,5635,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
9292,2020,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9293,2020,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9294,2020,830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9295,2020,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9296,2020,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9297,2020,100,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9298,2020,2920,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9299,2020,615,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
9301,2020,11310,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
9302,2020,3405,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9304,2020,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9305,2020,325,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9306,2020,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9307,2020,205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9311,2020,1450,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
9312,2020,1040,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0
9313,2020,155,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9314,2020,210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9315,2020,355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9321,2020,5520,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
9331,2020,3715,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
9333,2020,220,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9334,2020,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9335,2020,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9336,2020,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9337,2020,160,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9341,2020,1290,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
9342,2020,815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9343,2020,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9351,2020,11185,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
9354,2020,2720,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
9355,2020,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,2020,4440,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
9359,2020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9361,2020,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,2020,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9363,2020,5885,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
9364,2020,740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9365,2020,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9366,2020,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9367,2020,1640,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9401,2020,6590,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
9402,2020,8215,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
9403,2020,14180,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9404,2020,7070,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1
9405,2020,6315,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
9406,2020,9405,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0
9407,2020,6545,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9408,2020,9555,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9409,2020,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9411,2020,8420,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
9412,2020,1220,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
9413,2020,1655,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
9414,2020,1440,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9415,2020,890,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9416,2020,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9417,2020,360,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9418,2020,1050,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9419,2020,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,2020,3325,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9422,2020,4910,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
9423,2020,1320,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9431,2020,4615,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
9432,2020,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9433,2020,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9434,2020,75,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
9435,2020,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436,2020,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9437,2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9438,2020,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9439,2020,555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9441,2020,240,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
9442,2020,370,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9443,2020,275,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9444,2020,755,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9445,2020,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9446,2020,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9447,2020,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9448,2020,85,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
9449,2020,570,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
9451,2020,3800,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
9452,2020,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,2020,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9454,2020,305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9455,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9456,2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9457,2020,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9458,2020,160,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
9459,2020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9461,2020,5050,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
9462,2020,1865,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9463,2020,1415,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9464,2020,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9465,2020,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9466,2020,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9467,2020,430,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9468,2020,3610,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9469,2020,590,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9471,2020,6460,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
9472,2020,3720,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
9473,2020,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9474,2020,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9475,2020,335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9479,2020,540,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9481,2020,4060,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
9482,2020,1805,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
9483,2020,360,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9484,2020,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9485,2020,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9486,2020,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9487,2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9488,2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9489,2020,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9491,2020,735,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9492,2020,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9493,2020,230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9494,2020,835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9495,2020,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9496,2020,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9497,2020,485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9501,2020,9630,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
9502,2020,5475,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
9503,2020,3955,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
9511,2020,975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9512,2020,275,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
